ind,lon,lat,type,five_types,image_id_1
35502,-162.7888847,64.62741251,33,4,20220717T224539_20220717T224536_T03WXM
35503,81.65925235,72.63658196,23,2,20230731T071621_20230731T071826_T44XNF
35504,-82.54975093,73.43535562,2,1,20200725T174911_20200725T174913_T17XMB
35505,87.70259008,71.75104346,34,4,20230802T061641_20230802T061646_T45WWV
35506,123.6728925,73.29916582,42,5,20230810T035541_20230810T035540_T51XWB
35507,-145.8425354,69.40314983,24,2,20220803T214541_20220803T214540_T06WWC
35508,102.6333619,74.98975639,32,3,20230808T054639_20230808T054641_T47XND
35509,-103.630782,69.8618968,22,2,20220621T185919_20220621T185921_T13WET
35510,-104.8241417,64.73387326,5,1,20230727T182929_20230727T182923_T13WDM
35511,-106.8014558,65.67451845,5,1,20200716T185921_20200716T190301_T12WXT
35512,-92.8192616,64.74662881,2,1,20220617T173909_20220617T173932_T15WWM
35513,81.3395568,68.85721067,23,2,20230807T061639_20230807T061852_T44WNB
35514,-82.46096379,71.55032642,1,1,20230728T175919_20230728T175916_T16WFE
35515,170.895844,67.86691859,24,2,20230714T004651_20230714T004647_T59WMR
35516,179.9524319,68.20414116,3,1,20230708T235621_20230708T235619_T01WCR
35517,-82.77767734,68.19386927,2,1,20220722T173911_20220722T173914_T16WFA
35519,-123.7837994,73.168041,23,2,20230725T201851_20230725T201852_T10XDG
35520,-158.0930397,69.03323468,24,2,20200719T223541_20200719T223537_T04WEB
35521,-82.82932446,70.30658941,2,1,20230720T174911_20230720T174909_T17WMU
35522,-123.9160177,69.01061249,23,2,20230625T201851_20230625T201851_T09WXS
35523,-74.88689501,60.06564509,23,2,20200805T162839_20200805T163611_T18VWM
35524,145.9903153,71.13524917,33,4,20220721T021539_20220721T021536_T54WXE
35525,-94.205357,75.24268469,1,1,20230726T185919_20230726T185920_T15XVD
35526,96.64613086,72.44805108,23,2,20220813T054639_20220813T054641_T46XFF
35527,-75.47831529,59.25409567,33,4,20200805T162839_20200805T163611_T18VVL
35528,-91.77796213,66.94602651,2,1,20220722T173911_20220722T173914_T15WWQ
35529,-126.1465675,69.22734566,23,2,20230625T201851_20230625T201851_T09WXS
35530,-162.0883867,67.75392537,31,3,20220710T225539_20220710T225536_T03WXR
35531,-157.5049944,60.14050629,33,4,20190628T215539_20190628T215718_T04VEM
35532,-97.79088687,76.43452103,1,1,20230715T192909_20230715T193001_T14XNK
35533,46.83757035,66.43317095,34,4,20230809T083609_20230809T083618_T38WNU
35534,-65.57473546,64.69687122,1,1,20220622T155921_20220622T160005_T19WFM
35535,-73.1485667,61.82759359,31,3,20200701T162901_20200701T163214_T18VWP
35536,-93.73418833,65.79343598,2,1,20220616T180919_20220616T181222_T15WVP
35537,-81.07561283,79.43416325,21,2,20220716T185931_20220716T185929_T17XMJ
35538,-163.0988662,62.10097109,33,4,20190707T222539_20190707T222541_T03VWJ
35539,-90.52042629,79.09229651,1,1,20190702T204021_20190702T204023_T15XWH
35540,-33.22786571,82.26412959,1,1,20230705T174909_20230705T174911_T24XWS
35541,-70.06691359,70.54442135,1,1,20220714T163911_20220714T164131_T19WDU
35542,114.066164,72.77762369,23,2,20220806T050701_20220806T050704_T50XMF
35543,80.08447333,68.56678128,23,2,20230803T063629_20230803T063628_T43WFS
35544,-67.78315368,62.79741527,1,1,20220715T160911_20220715T160914_T19VEK
35545,83.68952906,70.76412749,23,2,20230805T062631_20230805T062632_T44WND
35546,-108.327326,65.5914101,5,1,20200716T185921_20200716T190301_T12WXT
35547,-88.34550225,71.85839416,1,1,20230728T175919_20230728T175916_T16WDE
35548,-113.1160873,77.67514004,21,2,20230709T205029_20230709T205026_T12XVM
35549,-94.32312791,65.23113067,23,2,20200723T175919_20200723T180326_T15WVN
35550,63.37498466,66.78399516,34,4,20220801T073621_20220801T073622_T41WNQ
35551,-122.1828088,68.6353664,5,1,20230704T195859_20230704T200519_T10WEB
35552,-83.50574763,66.94498478,32,3,20220724T172909_20220724T173031_T16WFV
35553,-82.54164706,81.74827961,4,1,20200726T204021_20200726T204024_T16XER
35554,-69.3375024,70.07121715,3,1,20220709T163839_20220709T163842_T19WDT
35555,-85.43806936,67.58245392,2,1,20220722T173911_20220722T173914_T16WEV
35556,-157.6803293,68.08054541,24,2,20210714T223541_20210714T223535_T04WEA
35557,-63.62082256,80.06954136,1,1,20230715T183921_20230715T183923_T19XEJ
35558,-117.7891337,71.08751377,31,3,20220617T200901_20220617T201251_T10WFD
35559,-21.45974985,74.26738135,1,1,20230808T140739_20230808T140753_T27XVC
35560,-115.1345676,68.44586159,31,3,20230711T194909_20230711T195336_T11WNR
35561,69.87821102,67.63780093,23,2,20230803T072621_20230803T072620_T42WWA
35562,-140.4004937,69.07333566,33,4,20210804T211519_20210804T211514_T07WES
35563,145.161206,70.6232051,24,2,20220722T023541_20220722T023539_T55WDU
35564,-78.52578257,69.5936294,31,3,20220809T165901_20220809T165933_T17WNT
35565,-73.14924679,68.37220912,2,1,20220622T164849_20220622T165013_T18WWA
35566,135.3617831,70.77482251,24,2,20220722T032519_20220722T032620_T53WNU
35567,-83.01944457,69.09058948,2,1,20220619T172911_20220619T172910_T16WFB
35568,-107.3841004,67.36830049,5,1,20220726T185931_20220726T185926_T12WXV
35569,-78.21938836,58.91824753,32,3,20230709T163841_20230709T164435_T18VUL
35570,78.66462309,70.04156966,23,2,20230801T064631_20230801T064629_T43WFT
35571,-90.80961216,68.22942335,2,1,20200810T180921_20200810T180922_T15WWR
35572,-82.12606187,72.00454142,1,1,20230728T175919_20230728T175916_T16WFE
35573,143.6618994,71.50995566,24,2,20200718T025551_20200718T025549_T54WWE
35574,-63.53555588,80.82833033,1,1,20230713T184939_20230713T184936_T19XEK
35575,-73.77521091,68.33820829,21,2,20220622T164849_20220622T165013_T18WWA
35576,-103.5546906,65.68232256,5,1,20230727T182929_20230727T182923_T13WEN
35577,74.62183451,70.43935129,33,4,20230802T070629_20230802T070625_T43WDU
35578,-164.070604,63.21480275,43,5,20230813T223541_20230813T223535_T03VWL
35579,-109.7949764,70.00855154,31,3,20220617T191919_20220617T191914_T12WWC
35580,174.2552645,68.85641428,31,3,20220731T003609_20220731T003610_T59WPS
35581,-90.16277166,80.49221589,21,2,20220726T213049_20220726T213045_T15XWK
35582,-110.0027136,67.40128853,5,1,20200801T191921_20200801T191916_T12WWV
35583,-88.41349625,65.11807875,2,1,20210722T173909_20210722T174343_T16WDT
35584,-89.12509297,72.85599911,1,1,20230717T182919_20230717T183240_T15XXA
35585,-88.62266193,65.11125401,2,1,20200724T172859_20200724T173118_T15WXN
35586,-50.2410767,62.87569675,32,3,20230724T145759_20230724T145825_T22VEQ
35587,88.92626286,75.08048601,22,2,20230705T065631_20230705T065625_T45XWD
35588,-164.5690044,68.54759637,24,2,20210804T225539_20210804T225533_T03WWS
35589,-112.3257414,72.41200272,31,3,20220709T195859_20220709T195900_T12XVF
35590,52.01061215,68.14130856,23,2,20230715T083601_20230715T083741_T39WWR
35591,-75.28064009,61.53406079,33,4,20230709T163841_20230709T164435_T18VVP
35592,64.57097686,75.76333991,1,1,20190706T083611_20190706T083605_T41XNE
35593,-60.21042622,81.41175137,1,1,20200724T181931_20200724T181926_T21XVL
35594,-108.6399418,67.60108731,23,2,20230718T184921_20230718T184921_T12WWA
35595,-79.30778784,72.92307252,32,3,20230809T174911_20230809T174910_T17XNA
35596,169.5696675,67.45117198,3,1,20230708T002611_20230708T002610_T58WFV
35597,176.9924357,69.145113,33,4,20230623T002609_20230623T002609_T60WVB
35598,-105.0841607,64.13920598,33,4,20230727T182929_20230727T182923_T13WDM
35599,-166.3673893,59.93254728,43,5,20190707T222539_20190707T222541_T03VVG
35600,-71.69353378,68.31102926,31,3,20220622T164849_20220622T165013_T18WXA
35601,98.92111808,73.82430909,23,2,20230807T061639_20230807T061635_T47XMB
35602,-88.67152362,64.18049991,2,1,20220701T171859_20220701T171859_T16WDS
35603,-79.33965171,82.21552835,4,1,20230630T201859_20230630T202059_T17XNM
35604,101.6845017,75.66388418,23,2,20230808T054639_20230808T054641_T47XND
35605,-135.8476564,67.94157608,34,4,20230629T205029_20230629T205420_T08WMA
35606,55.50841733,67.93207602,23,2,20230812T075611_20230812T075613_T39WXR
35607,-91.76919131,68.90790986,2,1,20220724T181931_20220724T181926_T15WWS
35608,-72.78141896,59.22016146,34,4,20200728T161911_20200728T162525_T18VXL
35609,-88.96026334,75.08972168,1,1,20230728T184921_20230728T184922_T16XDJ
35610,-92.43256711,73.84313866,1,1,20220805T185931_20220805T185927_T15XWB
35611,-74.52973485,60.47682399,23,2,20200805T162839_20200805T163611_T18VWN
35612,150.0320551,69.83982954,33,4,20220710T015711_20220710T015705_T55WFT
35613,86.95467349,69.92225859,33,4,20230805T062631_20230805T062632_T45WVT
35614,55.23561654,71.56198052,22,2,20200724T081611_20200724T081630_T40WDE
35615,81.2034251,68.10835509,23,2,20230813T063629_20230813T063748_T44WMA
35616,176.3233981,69.69859622,24,2,20230717T000619_20230717T000616_T60WVC
35617,-146.9506968,67.78036104,31,3,20210712T215531_20210712T215532_T06WWA
35618,-80.81116392,63.75256758,31,3,20220720T165901_20220720T170052_T17VNL
35619,136.5823539,71.49652282,43,5,20220722T032519_20220722T032620_T53WNV
35620,171.0945134,68.73194011,42,5,20230714T004651_20230714T004647_T59WMS
35621,-104.6464215,66.06768002,23,2,20230630T183929_20230630T183923_T13WEP
35622,-73.58318116,68.55528034,22,2,20220620T165901_20220620T170128_T18WWB
35623,-166.1343173,60.36207184,33,4,20190707T222539_20190707T222541_T03VVG
35624,-118.0299869,68.47829277,23,2,20220704T195911_20220704T195909_T11WMR
35625,-73.48261372,65.94136365,42,5,20220622T164849_20220622T165013_T18WWU
35626,71.25611799,69.31762091,43,5,20230805T071619_20230805T071622_T42WWB
35627,108.7153501,72.4986884,23,2,20230806T050659_20230806T050656_T49XDA
35628,-102.8232121,65.70890403,2,1,20230727T182929_20230727T182923_T13WEN
35629,-94.2883904,73.10133524,1,1,20230723T184929_20230723T184923_T15XVB
35630,-89.30463673,69.13602884,22,2,20220705T174921_20220705T174921_T15WXS
35631,-143.4711446,69.34018413,3,1,20220701T213541_20220701T213542_T07WDT
35632,-116.5650512,75.60401361,1,1,20230726T203849_20230726T203844_T11XNE
35633,101.4084422,73.53019346,23,2,20230729T054639_20230729T054641_T47XNB
35634,-96.25610642,79.83583324,1,1,20220801T215059_20220801T215107_T15XVJ
35635,-120.849815,68.94148856,22,2,20230704T195859_20230704T200519_T10WEB
35636,143.3975931,72.20634772,33,4,20220726T030529_20220726T030526_T54XWF
35637,-100.7746251,64.88044366,5,1,20230727T182929_20230727T182923_T13WFN
35638,169.1276402,67.68874895,3,1,20230714T004651_20230714T004647_T59WMR
35639,-103.5130089,65.45005676,5,1,20230727T182929_20230727T182923_T13WEN
35640,-75.08958268,61.24908882,23,2,20200805T162839_20200805T162836_T18VVN
35641,-136.93728,67.85345137,33,4,20230624T205021_20230624T205024_T07WFR
35642,62.50313691,67.85166157,33,4,20220730T074619_20220730T074616_T41WMR
35643,-101.0354476,67.39604903,23,2,20220617T182931_20220617T182946_T13WFQ
35644,54.41889987,73.38836862,21,2,20200724T090559_20200724T090556_T39XWB
35645,-112.2893839,65.0975947,33,4,20200801T191921_20200801T191916_T12WVT
35646,-174.7155019,65.99953333,24,2,20220801T233659_20220801T233653_T01WEP
35647,-110.5965039,70.52849049,31,3,20220617T191919_20220617T191914_T12WWD
35648,-117.6473185,73.76276758,31,3,20230725T201851_20230725T201852_T11XMB
35649,49.01360509,67.50576068,23,2,20230811T082611_20230811T082605_T39WVQ
35650,-94.69793555,71.02717308,2,1,20220704T181931_20220704T181929_T15WVU
35651,82.92761496,70.47638807,34,4,20230805T062631_20230805T062632_T44WND
35652,-111.502677,66.45265671,33,4,20230711T185921_20230711T185921_T12WVU
35653,-75.96375653,59.4565055,33,4,20200805T162839_20200805T163611_T18VVL
35654,-90.11612424,67.67267674,2,1,20230727T173911_20230727T173908_T15WXR
35655,178.428947,64.86945769,33,4,20190709T235621_20190709T235620_T60WWS
35656,-113.962489,74.54146313,1,1,20220617T200901_20220617T201251_T12XVH
35657,-27.78875643,71.65415874,31,3,20210807T135031_20210807T135031_T25WFV
35658,-105.3478302,64.44105911,5,1,20230727T182929_20230727T182923_T13WDM
35659,-100.5240773,65.64120688,2,1,20230727T182929_20230727T182923_T13WFN
35660,-72.19949945,60.12701338,3,1,20220625T160911_20220625T161225_T18VXM
35661,-107.7225524,67.67195776,23,2,20230626T185919_20230626T185919_T12WXA
35662,175.8000732,69.00741277,3,1,20230623T002609_20230623T002609_T59WPS
35663,-86.7873598,77.78086993,21,2,20230717T191911_20230717T191913_T16XDM
35664,-180.0,68.83574552,24,2,20230708T235621_20230708T235619_T01WCS
35665,-150.2580739,68.24274611,3,1,20190626T220541_20190626T220535_T05WPR
35666,-162.6148883,63.05500193,33,4,20210803T223541_20210803T223535_T04VCR
35667,172.7897816,65.81703422,24,2,20220809T001621_20220809T001621_T59WNP
35668,-69.60024032,81.11574156,1,1,20220716T185931_20220716T185929_T18XWR
35669,-88.54664412,75.42299699,1,1,20230728T184921_20230728T184922_T16XDJ
35670,82.08605448,68.98087339,23,2,20230807T061639_20230807T061852_T44WNB
35671,-146.7416326,68.69045783,31,3,20210712T215531_20210712T215532_T06WWB
35672,-90.02098746,65.25668213,31,3,20200724T172859_20200724T173118_T15WXN
35673,173.5411836,69.74795734,24,2,20200720T001611_20200720T001614_T59WNT
35674,-84.52827517,71.24226582,22,2,20230728T175919_20230728T175916_T16WEE
35675,-109.5329297,64.56149746,33,4,20230703T184919_20230703T184922_T12WWS
35676,-72.65136791,67.04595491,41,5,20220622T164849_20220622T165013_T18WWV
35677,-117.7155886,68.64478601,23,2,20220703T193909_20220703T193907_T11WMS
35678,-93.6497246,76.83227821,31,3,20220622T191921_20220622T191929_T15XVF
35679,-71.61692937,67.87657385,2,1,20220622T164849_20220622T165013_T18WXA
35680,-108.111151,70.78738484,31,3,20220619T190931_20220619T190925_T12WXD
35681,-100.4064674,64.85488979,2,1,20230803T181919_20230803T181956_T14WMS
35682,141.8090502,75.37121546,1,1,20220721T030531_20220721T030532_T54XWJ
35683,-116.8380915,73.9117399,22,2,20220617T200901_20220617T201251_T11XNC
35684,111.7667394,76.16722476,22,2,20230807T052651_20230807T052649_T49XEE
35685,-118.9631336,75.73738452,31,3,20230617T210031_20230617T210027_T11XME
35686,-92.46716676,75.96752299,1,1,20230717T191911_20230717T191913_T15XWE
35687,-162.8023355,63.01518159,34,4,20210803T223541_20210803T223535_T04VCR
35688,-109.8440216,71.88311361,31,3,20230706T194911_20230706T194905_T12WWE
35689,-104.111056,78.2863148,1,1,20230715T201851_20230715T201852_T13XEG
35690,-95.23992041,59.91667766,2,1,20200801T173911_20200801T174636_T15VUG
35691,-23.21652122,71.04698141,32,3,20210730T133729_20210730T133724_T27WVU
35692,-111.5654604,70.85114384,31,3,20220618T193911_20220618T193914_T11WPU
35693,82.07839922,69.2666908,23,2,20230807T061639_20230807T061852_T44WNB
35694,56.86139787,67.83410598,23,2,20230812T075611_20230812T075613_T40WDA
35695,-50.11496627,69.12848372,32,3,20220703T152821_20220703T153100_T22WEB
35696,96.40169505,74.22190369,3,1,20230726T062631_20230726T062632_T46XEH
35697,-67.1384396,66.54954836,21,2,20220723T161839_20220723T162051_T19WEP
35698,-70.87164141,82.47475425,4,1,20200726T204021_20200726T204024_T18XWS
35699,-83.77858938,68.80094476,31,3,20220619T172911_20220619T172910_T16WFB
35700,-84.09792083,72.52817612,1,1,20230716T180921_20230716T180919_T16XEF
35701,-81.63344741,67.35525221,2,1,20220623T170901_20220623T170903_T17WMQ
35702,-85.92043346,65.54351213,31,3,20220624T172909_20220624T173113_T16WET
35703,164.0964793,69.60995078,24,2,20200720T010649_20200720T010650_T58WDC
35704,-163.0935466,67.46553439,24,2,20190708T224541_20190708T224536_T03WWQ
35705,-81.95568646,70.36744105,2,1,20230720T174911_20230720T174909_T17WMU
35706,-83.10469059,70.42869775,1,1,20230720T174911_20230720T174909_T17WMU
35707,-69.93141602,67.71380842,1,1,20220723T161839_20220723T162051_T19WDR
35708,-117.2212737,67.02057,23,2,20210718T193909_20210718T194208_T11WMQ
35709,74.50427158,67.50457083,34,4,20230702T064631_20230702T064628_T43WDQ
35710,-81.49129668,81.90933005,4,1,20230717T200859_20230717T200857_T16XES
35711,-74.87129208,81.41183644,4,1,20200727T191919_20200727T191913_T18XVR
35712,69.45959911,70.6331463,23,2,20220730T074619_20220730T074616_T42WWD
35713,-64.0474626,65.35598095,2,1,20220622T155921_20220622T160005_T20WMT
35714,-161.133083,69.13806615,24,2,20210804T225539_20210804T225533_T04WDB
35715,-88.37656943,68.60744667,22,2,20220705T174921_20220705T174921_T15WXS
35716,102.0201262,72.57308042,23,2,20220813T054639_20220813T054641_T47XPA
35717,54.13017648,67.4932232,23,2,20230811T082611_20230811T082605_T39WXQ
35718,74.55849649,69.52380125,33,4,20230801T064631_20230801T064629_T43WDT
35719,106.172159,76.86198328,3,1,20230807T061639_20230807T061635_T48XWL
35720,-85.38403194,64.87917179,2,1,20220624T172909_20220624T173113_T16WET
35721,-23.83874018,72.59934807,32,3,20210730T133729_20210730T133724_T27XVA
35722,173.8844964,65.50167564,24,2,20200727T000621_20200727T000616_T59WPN
35723,-109.5787353,66.76098251,5,1,20220726T185931_20220726T185926_T12WWV
35724,54.856302,73.52320443,31,3,20200724T090559_20200724T090556_T40XDG
35725,133.6989167,70.86696911,23,2,20220721T030531_20220721T030532_T53WMU
35726,-73.48129555,70.77395658,31,3,20220805T171911_20220805T172157_T18WWD
35727,-96.31080427,78.36230983,21,2,20230726T203849_20230726T203844_T14XNN
35728,-84.93552134,67.23422576,32,3,20220722T173911_20220722T173914_T16WEV
35729,-160.7491768,59.89612097,33,4,20190706T220541_20190706T220600_T04VDM
35730,93.2937629,71.6076638,23,2,20230806T055641_20230806T055638_T46WEE
35731,-106.7153301,65.26288832,5,1,20200716T185921_20200716T190301_T12WXT
35732,-113.0713832,71.84023259,1,1,20220618T193911_20220618T193914_T12WVE
35733,-163.4161716,68.9279846,24,2,20210804T225539_20210804T225533_T03WWS
35734,129.530905,70.69293316,24,2,20230729T031521_20230729T031524_T52WED
35735,132.8440927,71.32276629,43,5,20230809T033539_20230809T033540_T53WMV
35736,96.26872096,73.22066194,33,4,20220813T054639_20220813T054641_T46XEG
35737,178.5424066,65.05509904,24,2,20190711T234629_20190711T234631_T60WWT
35738,-179.2953987,66.43206944,31,3,20190711T234629_20190711T234631_T01WCP
35739,-159.3017427,70.82739727,42,5,20190619T230539_20190619T230538_T04WDD
35740,-95.60279865,63.60691449,33,4,20200718T175921_20200718T180015_T14VPR
35741,-23.40065328,74.21258274,4,1,20230808T140739_20230808T140753_T27XVC
35742,-146.4456881,68.8255102,31,3,20210712T215531_20210712T215532_T06WWB
35743,-99.90976447,78.43162952,1,1,20230707T200859_20230707T200857_T14XMN
35744,66.98790061,67.72930726,23,2,20230805T071619_20230805T071622_T41WPR
35745,141.2272159,75.71712435,1,1,20190627T030551_20190627T030547_T54XVK
35746,-95.58229451,77.5872829,21,2,20220628T193921_20220628T193915_T15XVG
35747,-82.22911413,77.8053107,1,1,20200725T183919_20200725T184000_T17XMG
35748,126.688385,71.75481457,23,2,20230729T040549_20230729T040559_T51WXV
35749,114.0491875,72.43122677,23,2,20230729T045701_20230729T045702_T50XMF
35750,-103.3036261,64.54415152,5,1,20230803T181919_20230803T181956_T13WEM
35751,-178.0415246,68.29204821,23,2,20230712T233651_20230712T233652_T01WDR
35752,-165.0398565,61.99122817,33,4,20190707T222539_20190707T222541_T03VVJ
35753,-148.890453,69.27865009,24,2,20220619T214539_20220619T214534_T05WPT
35754,-88.49029506,65.92908316,2,1,20220722T173911_20220722T173914_T16WDU
35755,55.23125134,73.11209738,3,1,20200724T090559_20200724T090556_T40XDG
35756,96.36396593,75.6014078,32,3,20230726T062631_20230726T062632_T46XEJ
35757,-123.8734261,71.99965083,23,2,20220720T201901_20220720T202154_T10WDE
35758,-172.2792792,66.33570887,31,3,20220618T230541_20220618T230542_T02WMU
